"MEASURE","Data item","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2011","2011",20799,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2016","2016",21624,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2011","2011",40.9,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2016","2016",40.2,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2011","2011",37.3,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2016","2016",38.4,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2011","2011",7,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2016","2016",6.6,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2011","2011",11.2,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2016","2016",11.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2011","2011",3.7,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2016","2016",3.8,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2011","2011",21528,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2016","2016",22140,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2011","2011",43.5,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2016","2016",44.1,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2011","2011",38.1,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2016","2016",38.5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2011","2011",7,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2016","2016",6.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2011","2011",8.7,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2016","2016",8.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2011","2011",2.6,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2016","2016",2.6,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2011","2011",8146,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2016","2016",9012,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2011","2011",56.1,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2016","2016",54,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2011","2011",27.3,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2016","2016",28.5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2011","2011",5.9,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2016","2016",5.8,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2011","2011",7.9,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2016","2016",8.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2011","2011",2.8,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2016","2016",3.2,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2011","2011",5658,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2016","2016",5856,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2011","2011",54,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2016","2016",53.1,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2011","2011",26.5,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2016","2016",27.1,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2011","2011",7.4,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2016","2016",7.2,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2011","2011",9,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2016","2016",9.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2011","2011",3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2016","2016",3.3,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2011","2011",7819,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2016","2016",8203,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2011","2011",49.9,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2016","2016",47.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2011","2011",29.1,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2016","2016",30.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2011","2011",8.4,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2016","2016",8.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2011","2011",9.1,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2016","2016",9.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2011","2011",3.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2016","2016",3.8,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2011","2011",6247,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2016","2016",6814,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2011","2011",55,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2016","2016",53.2,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2011","2011",23.4,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2016","2016",24.9,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2011","2011",8.7,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2016","2016",8.6,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2011","2011",10,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2016","2016",10.2,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2011","2011",3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2016","2016",3.2,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2011","2011",15575,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2016","2016",15549,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2011","2011",47.9,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2016","2016",47.3,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2011","2011",33.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2016","2016",34.1,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2011","2011",6.5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2016","2016",6.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2011","2011",8.7,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2016","2016",8.8,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2011","2011",3.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2016","2016",3.5,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2011","2011",7258,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2016","2016",7087,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2011","2011",43.1,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2016","2016",41.9,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2011","2011",39.4,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2016","2016",40.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2011","2011",5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2016","2016",5.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2011","2011",8.5,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2016","2016",8.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2011","2011",3.9,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2016","2016",4.3,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2011","2011",11655,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2016","2016",13133,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2011","2011",55.9,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2016","2016",54.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2011","2011",23.6,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2016","2016",23.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2011","2011",7.3,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2016","2016",7.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2011","2011",10.2,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2016","2016",11.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2011","2011",3.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2016","2016",3.2,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2011","2011",16521,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2016","2016",17168,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2011","2011",52.5,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2016","2016",51.4,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2011","2011",29.6,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2016","2016",30.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2011","2011",6.4,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2016","2016",6.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2011","2011",8.5,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2016","2016",8.9,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2011","2011",2.9,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2016","2016",3.2,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2011","2011",18943,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2016","2016",20249,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2011","2011",50.6,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2016","2016",49,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2011","2011",29.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2016","2016",30.6,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2011","2011",7.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2016","2016",6.9,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2011","2011",9,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2016","2016",9.6,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2011","2011",3.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2016","2016",3.9,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2011","2011",21772,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2016","2016",26115,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2011","2011",51.8,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2016","2016",50.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2011","2011",28.4,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2016","2016",28.9,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2011","2011",6.3,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2016","2016",6.1,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2011","2011",9.9,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2016","2016",10.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2011","2011",3.6,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2016","2016",4,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2011","2011",18894,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2016","2016",18988,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2011","2011",50.8,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2016","2016",51.5,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2011","2011",35.2,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2016","2016",35,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2011","2011",5.5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2016","2016",5,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2011","2011",6.7,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2016","2016",6.8,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2011","2011",1.8,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2016","2016",1.8,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2011","2011",31729,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2016","2016",33070,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2011","2011",38.7,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2016","2016",39.9,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2011","2011",45.9,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2016","2016",45.4,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2011","2011",4.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2016","2016",3.8,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2011","2011",8.5,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2016","2016",8.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2011","2011",2.7,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2016","2016",2.5,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2011","2011",25591,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2016","2016",26254,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2011","2011",45.3,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2016","2016",45.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2011","2011",36.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2016","2016",37,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2011","2011",5.5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2016","2016",5.2,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2011","2011",9.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2016","2016",9.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2011","2011",3.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2016","2016",3,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2011","2011",10435,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2016","2016",11008,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2011","2011",51.4,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2016","2016",50.9,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2011","2011",31.9,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2016","2016",32.3,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2011","2011",4.5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2016","2016",4.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2011","2011",8.9,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2016","2016",9,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2011","2011",3.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2016","2016",3.5,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2011","2011",28034,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2016","2016",35490,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2011","2011",49.8,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2016","2016",48.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2011","2011",34.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2016","2016",35.7,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2011","2011",3.7,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2016","2016",3.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2011","2011",8.5,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2016","2016",8.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2011","2011",3.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2016","2016",3.7,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2011","2011",41166,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2016","2016",40949,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2011","2011",55,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2016","2016",55.5,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2011","2011",31.5,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2016","2016",30.7,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2011","2011",3.9,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2016","2016",4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2011","2011",7.2,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2016","2016",7.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2011","2011",2.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2016","2016",2.6,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50502","Stirling","A","Annual","2011","2011",58767,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","50502","Stirling","A","Annual","2016","2016",61789,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50502","Stirling","A","Annual","2011","2011",46,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","50502","Stirling","A","Annual","2016","2016",46.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50502","Stirling","A","Annual","2011","2011",36.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","50502","Stirling","A","Annual","2016","2016",36.4,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50502","Stirling","A","Annual","2011","2011",5.6,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","50502","Stirling","A","Annual","2016","2016",5.2,,
