"MEASURE","Data item","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","51003","West Pilbara","A","Annual","2016","2016",18.2,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","51003","West Pilbara","A","Annual","2016","2016",17.4,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","51003","West Pilbara","A","Annual","2016","2016",7,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","51003","West Pilbara","A","Annual","2016","2016",0.5,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","51101","Esperance","A","Annual","2016","2016",26.1,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","51101","Esperance","A","Annual","2016","2016",21.9,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","51101","Esperance","A","Annual","2016","2016",22,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","51101","Esperance","A","Annual","2016","2016",5.5,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","51101","Esperance","A","Annual","2016","2016",2.8,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","51101","Esperance","A","Annual","2016","2016",6.7,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","51101","Esperance","A","Annual","2016","2016",0.8,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","51102","Gascoyne","A","Annual","2016","2016",24.1,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","51102","Gascoyne","A","Annual","2016","2016",24.2,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","51102","Gascoyne","A","Annual","2016","2016",20.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","51102","Gascoyne","A","Annual","2016","2016",5.5,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","51102","Gascoyne","A","Annual","2016","2016",2.5,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","51102","Gascoyne","A","Annual","2016","2016",5.8,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","51102","Gascoyne","A","Annual","2016","2016",0.7,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","51103","Goldfields","A","Annual","2016","2016",19.8,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","51103","Goldfields","A","Annual","2016","2016",15.3,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","51103","Goldfields","A","Annual","2016","2016",24.7,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","51103","Goldfields","A","Annual","2016","2016",11.9,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","51103","Goldfields","A","Annual","2016","2016",4.1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","51103","Goldfields","A","Annual","2016","2016",8.5,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","51103","Goldfields","A","Annual","2016","2016",0.6,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","51104","Mid West","A","Annual","2016","2016",27.5,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","51104","Mid West","A","Annual","2016","2016",20.9,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","51104","Mid West","A","Annual","2016","2016",21.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","51104","Mid West","A","Annual","2016","2016",5.9,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","51104","Mid West","A","Annual","2016","2016",2.7,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","51104","Mid West","A","Annual","2016","2016",7.9,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","51104","Mid West","A","Annual","2016","2016",0.7,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60101","Brighton","A","Annual","2016","2016",33.7,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60101","Brighton","A","Annual","2016","2016",28.4,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60101","Brighton","A","Annual","2016","2016",19.1,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60101","Brighton","A","Annual","2016","2016",1.9,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60101","Brighton","A","Annual","2016","2016",0.7,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60101","Brighton","A","Annual","2016","2016",6.6,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60101","Brighton","A","Annual","2016","2016",0.5,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60102","Hobart - North East","A","Annual","2016","2016",29.7,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60102","Hobart - North East","A","Annual","2016","2016",26.5,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60102","Hobart - North East","A","Annual","2016","2016",24.3,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60102","Hobart - North East","A","Annual","2016","2016",3.9,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60102","Hobart - North East","A","Annual","2016","2016",1.6,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60102","Hobart - North East","A","Annual","2016","2016",5.7,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60102","Hobart - North East","A","Annual","2016","2016",0.3,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60103","Hobart - North West","A","Annual","2016","2016",35.7,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60103","Hobart - North West","A","Annual","2016","2016",28.3,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60103","Hobart - North West","A","Annual","2016","2016",18.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60103","Hobart - North West","A","Annual","2016","2016",1.6,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60103","Hobart - North West","A","Annual","2016","2016",0.6,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60103","Hobart - North West","A","Annual","2016","2016",6.2,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60103","Hobart - North West","A","Annual","2016","2016",0.4,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60104","Hobart - South and West","A","Annual","2016","2016",29.1,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60104","Hobart - South and West","A","Annual","2016","2016",25.8,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60104","Hobart - South and West","A","Annual","2016","2016",25.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60104","Hobart - South and West","A","Annual","2016","2016",4.5,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60104","Hobart - South and West","A","Annual","2016","2016",2,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60104","Hobart - South and West","A","Annual","2016","2016",7.1,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60104","Hobart - South and West","A","Annual","2016","2016",0.2,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60105","Hobart Inner","A","Annual","2016","2016",26.3,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60105","Hobart Inner","A","Annual","2016","2016",22.4,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60105","Hobart Inner","A","Annual","2016","2016",24.8,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60105","Hobart Inner","A","Annual","2016","2016",6.2,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60105","Hobart Inner","A","Annual","2016","2016",3.9,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60105","Hobart Inner","A","Annual","2016","2016",8.3,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60105","Hobart Inner","A","Annual","2016","2016",0.4,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60106","Sorell - Dodges Ferry","A","Annual","2016","2016",33.6,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60106","Sorell - Dodges Ferry","A","Annual","2016","2016",27.9,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60106","Sorell - Dodges Ferry","A","Annual","2016","2016",20.7,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60106","Sorell - Dodges Ferry","A","Annual","2016","2016",2.3,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60106","Sorell - Dodges Ferry","A","Annual","2016","2016",1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60106","Sorell - Dodges Ferry","A","Annual","2016","2016",6.1,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60106","Sorell - Dodges Ferry","A","Annual","2016","2016",0.4,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2016","2016",34.1,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2016","2016",26.6,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2016","2016",19.3,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2016","2016",2.7,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2016","2016",1.6,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2016","2016",6.7,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2016","2016",0.4,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60202","Meander Valley - West Tamar","A","Annual","2016","2016",38.3,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60202","Meander Valley - West Tamar","A","Annual","2016","2016",25.5,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60202","Meander Valley - West Tamar","A","Annual","2016","2016",16.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60202","Meander Valley - West Tamar","A","Annual","2016","2016",2,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60202","Meander Valley - West Tamar","A","Annual","2016","2016",1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60202","Meander Valley - West Tamar","A","Annual","2016","2016",7.1,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60202","Meander Valley - West Tamar","A","Annual","2016","2016",0.5,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60203","North East","A","Annual","2016","2016",39.1,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60203","North East","A","Annual","2016","2016",25.4,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60203","North East","A","Annual","2016","2016",15.8,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60203","North East","A","Annual","2016","2016",1.9,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60203","North East","A","Annual","2016","2016",1.1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60203","North East","A","Annual","2016","2016",6.5,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60203","North East","A","Annual","2016","2016",0.5,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60301","Central Highlands (Tas.)","A","Annual","2016","2016",37.6,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60301","Central Highlands (Tas.)","A","Annual","2016","2016",26.4,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60301","Central Highlands (Tas.)","A","Annual","2016","2016",16.8,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60301","Central Highlands (Tas.)","A","Annual","2016","2016",1.7,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60301","Central Highlands (Tas.)","A","Annual","2016","2016",1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60301","Central Highlands (Tas.)","A","Annual","2016","2016",6.7,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60301","Central Highlands (Tas.)","A","Annual","2016","2016",0.5,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60302","Huon - Bruny Island","A","Annual","2016","2016",38.1,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60302","Huon - Bruny Island","A","Annual","2016","2016",25.2,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60302","Huon - Bruny Island","A","Annual","2016","2016",17.1,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60302","Huon - Bruny Island","A","Annual","2016","2016",2.3,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60302","Huon - Bruny Island","A","Annual","2016","2016",1.2,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60302","Huon - Bruny Island","A","Annual","2016","2016",6.9,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60302","Huon - Bruny Island","A","Annual","2016","2016",0.5,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2016","2016",40.9,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2016","2016",26.5,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2016","2016",12.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2016","2016",1.6,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2016","2016",1.7,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2016","2016",4.5,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60303","South East Coast","A","Annual","2016","2016",0.3,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60401","Burnie - Ulverstone","A","Annual","2016","2016",38,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60401","Burnie - Ulverstone","A","Annual","2016","2016",25.6,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60401","Burnie - Ulverstone","A","Annual","2016","2016",17.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60401","Burnie - Ulverstone","A","Annual","2016","2016",2.2,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60401","Burnie - Ulverstone","A","Annual","2016","2016",1.1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60401","Burnie - Ulverstone","A","Annual","2016","2016",6.5,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60401","Burnie - Ulverstone","A","Annual","2016","2016",0.3,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60402","Devonport","A","Annual","2016","2016",38,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60402","Devonport","A","Annual","2016","2016",26.6,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60402","Devonport","A","Annual","2016","2016",17.2,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60402","Devonport","A","Annual","2016","2016",2.3,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60402","Devonport","A","Annual","2016","2016",1.1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60402","Devonport","A","Annual","2016","2016",5.9,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60402","Devonport","A","Annual","2016","2016",0.4,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2016","2016",35,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2016","2016",25,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2016","2016",18.8,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2016","2016",2.9,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2016","2016",1.2,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2016","2016",6.8,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2016","2016",0.5,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","70101","Darwin City","A","Annual","2016","2016",11.5,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","70101","Darwin City","A","Annual","2016","2016",16.5,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","70101","Darwin City","A","Annual","2016","2016",32.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","70101","Darwin City","A","Annual","2016","2016",10.6,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","70101","Darwin City","A","Annual","2016","2016",7.9,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","70101","Darwin City","A","Annual","2016","2016",6.1,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","70101","Darwin City","A","Annual","2016","2016",0.4,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","70102","Darwin Suburbs","A","Annual","2016","2016",17.3,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","70102","Darwin Suburbs","A","Annual","2016","2016",19.9,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","70102","Darwin Suburbs","A","Annual","2016","2016",30.7,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","70102","Darwin Suburbs","A","Annual","2016","2016",7.7,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","70102","Darwin Suburbs","A","Annual","2016","2016",3.6,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","70102","Darwin Suburbs","A","Annual","2016","2016",7.8,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","70102","Darwin Suburbs","A","Annual","2016","2016",0.5,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2016","2016",12.6,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2016","2016",16.2,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2016","2016",27.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2016","2016",9,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2016","2016",4.9,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2016","2016",6.1,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2016","2016",0.3,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","70104","Palmerston","A","Annual","2016","2016",14.4,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","70104","Palmerston","A","Annual","2016","2016",19.1,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","70104","Palmerston","A","Annual","2016","2016",33.8,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","70104","Palmerston","A","Annual","2016","2016",8.8,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","70104","Palmerston","A","Annual","2016","2016",4.4,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","70104","Palmerston","A","Annual","2016","2016",8.2,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","70104","Palmerston","A","Annual","2016","2016",0.5,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","70201","Alice Springs","A","Annual","2016","2016",25,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","70201","Alice Springs","A","Annual","2016","2016",17.9,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","70201","Alice Springs","A","Annual","2016","2016",25.5,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","70201","Alice Springs","A","Annual","2016","2016",5.5,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","70201","Alice Springs","A","Annual","2016","2016",2.1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","70201","Alice Springs","A","Annual","2016","2016",5.3,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","70201","Alice Springs","A","Annual","2016","2016",0.3,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","70202","Barkly","A","Annual","2016","2016",40.9,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","70202","Barkly","A","Annual","2016","2016",16.7,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","70202","Barkly","A","Annual","2016","2016",17,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","70202","Barkly","A","Annual","2016","2016",3,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","70202","Barkly","A","Annual","2016","2016",1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","70202","Barkly","A","Annual","2016","2016",4.8,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","70202","Barkly","A","Annual","2016","2016",0.3,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","70203","Daly - Tiwi - West Arnhem","A","Annual","2016","2016",47.7,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","70203","Daly - Tiwi - West Arnhem","A","Annual","2016","2016",13,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","70203","Daly - Tiwi - West Arnhem","A","Annual","2016","2016",11.3,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","70203","Daly - Tiwi - West Arnhem","A","Annual","2016","2016",2.9,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","70203","Daly - Tiwi - West Arnhem","A","Annual","2016","2016",1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","70203","Daly - Tiwi - West Arnhem","A","Annual","2016","2016",5.9,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","70203","Daly - Tiwi - West Arnhem","A","Annual","2016","2016",0.7,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","70204","East Arnhem","A","Annual","2016","2016",38.3,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","70204","East Arnhem","A","Annual","2016","2016",9.3,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","70204","East Arnhem","A","Annual","2016","2016",12.6,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","70204","East Arnhem","A","Annual","2016","2016",5.5,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","70204","East Arnhem","A","Annual","2016","2016",2.2,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","70204","East Arnhem","A","Annual","2016","2016",7.2,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","70204","East Arnhem","A","Annual","2016","2016",0.2,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","70205","Katherine","A","Annual","2016","2016",31.6,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","70205","Katherine","A","Annual","2016","2016",15.9,,
"PERSINC_4","Persons earning $1000-$1999 per week (%)","SA3","Statistical Area Level 3","70205","Katherine","A","Annual","2016","2016",19.5,,
"PERSINC_5","Persons earning $2000-$2999 per week (%)","SA3","Statistical Area Level 3","70205","Katherine","A","Annual","2016","2016",3.7,,
"PERSINC_6","Persons earning $3000 or more per week (%)","SA3","Statistical Area Level 3","70205","Katherine","A","Annual","2016","2016",1.1,,
"PERSINC_7","Persons earning nil income (%)","SA3","Statistical Area Level 3","70205","Katherine","A","Annual","2016","2016",5.9,,
"PERSINC_8","Persons with a negative income (%)","SA3","Statistical Area Level 3","70205","Katherine","A","Annual","2016","2016",0.4,,
"PERSINC_2","Persons earning $1-$499 per week (%)","SA3","Statistical Area Level 3","80101","Belconnen","A","Annual","2016","2016",20.9,,
"PERSINC_3","Persons earning $500-$999 per week (%)","SA3","Statistical Area Level 3","80101","Belconnen","A","Annual","2016","2016",20.5,,
